CodigoInt;Codigo;Cnae;CodSecao;Secao;CodDivisao;Divisao;CodGrupo;Grupo;CodClasse;Classe
2592601;2592-6/01;Fabricação de produtos de trefilados de metal padronizados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.92-6;Fabricação de produtos de trefilados de metal
2592602;2592-6/02;Fabricação de produtos de trefilados de metal, exceto padronizados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.92-6;Fabricação de produtos de trefilados de metal
2593400;2593-4/00;Fabricação de artigos de metal para uso doméstico e pessoal;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.93-4;Fabricação de artigos de metal para uso doméstico e pessoal
2599301;2599-3/01;Serviços de confecção de armações metálicas para a construção;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.99-3;Fabricação de produtos de metal não especificados anteriormente
2599302;2599-3/02;Serviço de corte e dobra de metais;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.99-3;Fabricação de produtos de metal não especificados anteriormente
2599399;2599-3/99;Fabricação de outros produtos de metal não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;25;"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS";25.9;Fabricação de produtos de metal não especificados anteriormente;25.99-3;Fabricação de produtos de metal não especificados anteriormente
2610800;2610-8/00;Fabricação de componentes eletrônicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.1;Fabricação de componentes eletrônicos;26.10-8;Fabricação de componentes eletrônicos
2621300;2621-3/00;Fabricação de equipamentos de informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.2;Fabricação de equipamentos de informática e periféricos;26.21-3;Fabricação de equipamentos de informática
2622100;2622-1/00;Fabricação de periféricos para equipamentos de informática;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.2;Fabricação de equipamentos de informática e periféricos;26.22-1;Fabricação de periféricos para equipamentos de informática
2631100;2631-1/00;Fabricação de equipamentos transmissores de comunicação, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.3;Fabricação de equipamentos de comunicação;26.31-1;Fabricação de equipamentos transmissores de comunicação
2632900;2632-9/00;Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.3;Fabricação de equipamentos de comunicação;26.32-9;Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação
2640000;2640-0/00;Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.4;Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo;26.40-0;Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo
2651500;2651-5/00;Fabricação de aparelhos e equipamentos de medida, teste e controle;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.5;"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";26.51-5;"Fabricação de aparelhos e equipamentos de medida, teste e
controle"
2652300;2652-3/00;Fabricação de cronômetros e relógios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.5;"Fabricação de aparelhos e instrumentos de medida, teste e controle; cronômetros e relógios";26.52-3;Fabricação de cronômetros e relógios
2660400;2660-4/00;Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.6;Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação;26.60-4;Fabricação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
2670101;2670-1/01;Fabricação de equipamentos e instrumentos ópticos, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.7;Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos;26.70-1;Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos
2670102;2670-1/02;Fabricação de aparelhos fotográficos e cinematográficos, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.7;Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos;26.70-1;Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos
2680900;2680-9/00;Fabricação de mídias virgens, magnéticas e ópticas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;26;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;26.8;Fabricação de mídias virgens, magnéticas e ópticas;26.80-9;Fabricação de mídias virgens, magnéticas e ópticas
2710401;2710-4/01;Fabricação de geradores de corrente contínua e alternada, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.1;Fabricação de geradores, transformadores e motores elétricos;27.10-4;Fabricação de geradores, transformadores e motores elétricos
2710402;2710-4/02;Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.1;Fabricação de geradores, transformadores e motores elétricos;27.10-4;Fabricação de geradores, transformadores e motores elétricos
2710403;2710-4/03;Fabricação de motores elétricos, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.1;Fabricação de geradores, transformadores e motores elétricos;27.10-4;Fabricação de geradores, transformadores e motores elétricos
2721000;2721-0/00;Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.2;Fabricação de pilhas, baterias e acumuladores elétricos;27.21-0;Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores
2722801;2722-8/01;Fabricação de baterias e acumuladores para veículos automotores;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.2;Fabricação de pilhas, baterias e acumuladores elétricos;27.22-8;Fabricação de baterias e acumuladores para veículos automotores
2722802;2722-8/02;Recondicionamento de baterias e acumuladores para veículos automotores;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.2;Fabricação de pilhas, baterias e acumuladores elétricos;27.22-8;Fabricação de baterias e acumuladores para veículos automotores
2731700;2731-7/00;Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.31-7;Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica
2732500;2732-5/00;Fabricação de material elétrico para instalações em circuito de consumo;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.32-5;Fabricação de material elétrico para instalações em circuito de consumo
2733300;2733-3/00;Fabricação de fios, cabos e condutores elétricos isolados;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.3;Fabricação de equipamentos para distribuição e controle de energia elétrica;27.33-3;Fabricação de fios, cabos e condutores elétricos isolados
2740601;2740-6/01;Fabricação de lâmpadas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.4;Fabricação de lâmpadas e outros equipamentos de iluminação;27.40-6;Fabricação de lâmpadas e outros equipamentos de iluminação
2740602;2740-6/02;Fabricação de luminárias e outros equipamentos de iluminação;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.4;Fabricação de lâmpadas e outros equipamentos de iluminação;27.40-6;Fabricação de lâmpadas e outros equipamentos de iluminação
2751100;2751-1/00;Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.5;Fabricação de eletrodomésticos;27.51-1;Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico
2759701;2759-7/01;Fabricação de aparelhos elétricos de uso pessoal, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.5;Fabricação de eletrodomésticos;27.59-7;Fabricação de aparelhos eletrodomésticos não especificados anteriormente
2759799;2759-7/99;Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.5;Fabricação de eletrodomésticos;27.59-7;Fabricação de aparelhos eletrodomésticos não especificados anteriormente
2790201;2790-2/01;Fabricação de eletrodos, contatos e outros artigos de carvão e grafita para uso elétrico, eletroímãs e isoladores;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.9;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;27.90-2;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
2790202;2790-2/02;Fabricação de equipamentos para sinalização e alarme;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.9;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;27.90-2;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
2790299;2790-2/99;Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;27;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;27.9;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente;27.90-2;Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente
2811900;2811-9/00;Fabricação de motores e turbinas, peças e acessórios, exceto para aviões e veículos rodoviários;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.11-9;Fabricação de motores e turbinas, exceto para aviões e veículos rodoviários
2812700;2812-7/00;Fabricação de equipamentos hidráulicos e pneumáticos, peças e acessórios, exceto válvulas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.12-7;Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas
2813500;2813-5/00;Fabricação de válvulas, registros e dispositivos semelhantes, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.13-5;Fabricação de válvulas, registros e dispositivos semelhantes
2814301;2814-3/01;Fabricação de compressores para uso industrial, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.14-3;Fabricação de compressores
2814302;2814-3/02;Fabricação de compressores para uso não industrial, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.14-3;Fabricação de compressores
2815101;2815-1/01;Fabricação de rolamentos para fins industriais;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.15-1;Fabricação de equipamentos de transmissão para fins industriais
2815102;2815-1/02;Fabricação de equipamentos de transmissão para fins industriais, exceto rolamentos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.1;Fabricação de motores, bombas, compressores e equipamentos de transmissão;28.15-1;Fabricação de equipamentos de transmissão para fins industriais
2821601;2821-6/01;Fabricação de fornos industriais, aparelhos e equipamentos não elétricos para instalações térmicas, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.21-6;Fabricação de aparelhos e equipamentos para instalações térmicas
2821602;2821-6/02;Fabricação de estufas e fornos elétricos para fins industriais, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.21-6;Fabricação de aparelhos e equipamentos para instalações térmicas
2822401;2822-4/01;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de pessoas, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.22-4;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas
2822402;2822-4/02;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.22-4;Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas
2823200;2823-2/00;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.23-2;Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial
2824101;2824-1/01;Fabricação de aparelhos e equipamentos de ar condicionado para uso industrial;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.24-1;Fabricação de aparelhos e equipamentos de ar condicionado
2824102;2824-1/02;Fabricação de aparelhos e equipamentos de ar condicionado para uso não industrial;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.24-1;Fabricação de aparelhos e equipamentos de ar condicionado
2825900;2825-9/00;Fabricação de máquinas e equipamentos para saneamento básico e ambiental, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.25-9;Fabricação de máquinas e equipamentos para saneamento básico e ambiental
2829101;2829-1/01;Fabricação de máquinas de escrever, calcular e outros equipamentos não eletrônicos para escritório, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.29-1;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente
2829199;2829-1/99;Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;28;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;28.2;Fabricação de máquinas e equipamentos de uso geral;28.29-1;Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente
